0,Date,Region,Confirmed Cases,Active Cases,Cured/Discharged,Death
749,20-01-2022,Odisha,1167094.00,78038.00,1080562.00,8494.00
750,20-01-2022,Puducherry,142559.00,11344.00,129319.00,1896.00
751,20-01-2022,Punjab,684664.00,45505.00,622313.00,16846.00
752,20-01-2022,Rajasthan,1070004.00,74561.00,986412.00,9031.00
753,20-01-2022,Sikkim,35730.00,2398.00,32917.00,415.00
754,20-01-2022,Tamil Nadu,3014235.00,170661.00,2806501.00,37073.00
755,20-01-2022,Telangana,718196.00,24253.00,689878.00,4065.00
756,20-01-2022,Tripura,95388.00,7619.00,86914.00,855.00
757,20-01-2022,Uttar Pradesh,1882028.00,98238.00,1760800.00,22990.00
758,20-01-2022,Uttarakhand,382133.00,22962.00,351715.00,7456.00
759,20-01-2022,West Bengal,1928961.00,151702.00,1757066.00,20193.00
760,20-01-2022,World,336790193.00,,,5560718.00
761,21-01-2022,India,38566027.00,2018825.00,36058806.00,488396.00
762,21-01-2022,Andaman and Nicobar Islands,9033.00,465.00,8439.00,129.00
763,21-01-2022,Andhra Pradesh,2140056.00,53871.00,2071658.00,14527.00
764,21-01-2022,Arunachal Pradesh,58271.00,2260.00,55729.00,282.00
765,21-01-2022,Assam,678057.00,42465.00,629332.00,6260.00
766,21-01-2022,Bihar,802742.00,26674.00,763906.00,12162.00
767,21-01-2022,Chandigarh,82563.00,9922.00,71546.00,1095.00
768,21-01-2022,Chhattisgarh,1081178.00,31736.00,1035745.00,13697.00
769,21-01-2022,Dadra and Nagar Haveli and Daman and Diu,11110.00,243.00,10863.00,4.00
770,21-01-2022,Delhi,1760272.00,68730.00,1666039.00,25503.00
771,21-01-2022,Goa,222497.00,22460.00,196452.00,3585.00
772,21-01-2022,Gujarat,1001563.00,104888.00,886476.00,10199.00
773,21-01-2022,Haryana,882895.00,61643.00,811110.00,10142.00
774,21-01-2022,Himachal Pradesh,254410.00,15618.00,234876.00,3916.00
775,21-01-2022,Jammu and Kashmir,378661.00,31044.00,343031.00,4586.00
776,21-01-2022,Jharkhand,415388.00,25578.00,384575.00,5235.00
777,21-01-2022,Karnataka,3376953.00,293261.00,3045177.00,38515.00
778,21-01-2022,Kerala,5510844.00,199749.00,5259594.00,51501.00
779,21-01-2022,Ladakh,24034.00,1047.00,22765.00,222.00
780,21-01-2022,Lakshadweep,10659.00,221.00,10387.00,51.00
781,21-01-2022,Madhya Pradesh,862029.00,49741.00,801735.00,10553.00
782,21-01-2022,Maharashtra,7371757.00,262354.00,6967432.00,141971.00
783,21-01-2022,Manipur,128679.00,2384.00,124278.00,2017.00
784,21-01-2022,Meghalaya,87404.00,1629.00,84281.00,1494.00
785,21-01-2022,Mizoram,157253.00,9347.00,147330.00,576.00
786,21-01-2022,Nagaland,33259.00,569.00,31986.00,704.00
787,21-01-2022,Odisha,1177462.00,79928.00,1089033.00,8501.00
788,21-01-2022,Puducherry,145342.00,13053.00,130392.00,1897.00
789,21-01-2022,Punjab,692526.00,47400.00,628244.00,16882.00
790,21-01-2022,Rajasthan,1084083.00,78099.00,996940.00,9044.00
791,21-01-2022,Sikkim,36098.00,2439.00,33242.00,417.00
792,21-01-2022,Tamil Nadu,3042796.00,179205.00,2826479.00,37112.00
793,21-01-2022,Telangana,722403.00,26633.00,691703.00,4067.00
794,21-01-2022,Tripura,96422.00,7776.00,87786.00,860.00
795,21-01-2022,Uttar Pradesh,1900457.00,97329.00,1780128.00,23000.00
796,21-01-2022,Uttarakhand,386951.00,24255.00,355236.00,7460.00
797,21-01-2022,West Bengal,1939920.00,144809.00,1774881.00,20230.00
798,21-01-2022,World,340543962.00,,,5570163.00
799,22-01-2022,India,38903731.00,2113365.00,36301482.00,488884.00
800,22-01-2022,Andaman and Nicobar Islands,9164.00,516.00,8519.00,129.00
801,22-01-2022,Andhra Pradesh,2153268.00,64136.00,2074600.00,14532.00
802,22-01-2022,Arunachal Pradesh,58803.00,2660.00,55861.00,282.00
803,22-01-2022,Assam,684954.00,46368.00,632311.00,6275.00
804,22-01-2022,Bihar,805751.00,22776.00,770802.00,12173.00
805,22-01-2022,Chandigarh,83735.00,9260.00,73378.00,1097.00
806,22-01-2022,Chhattisgarh,1086207.00,30756.00,1041746.00,13705.00
807,22-01-2022,Dadra and Nagar Haveli and Daman and Diu,11144.00,244.00,10896.00,4.00
808,22-01-2022,Delhi,1771028.00,61954.00,1683533.00,25541.00
809,22-01-2022,Goa,225165.00,21974.00,199597.00,3594.00
810,22-01-2022,Gujarat,1022788.00,116843.00,895730.00,10215.00
811,22-01-2022,Haryana,892550.00,62039.00,820357.00,10154.00
812,22-01-2022,Himachal Pradesh,257350.00,17071.00,236354.00,3925.00
813,22-01-2022,Jammu and Kashmir,384381.00,34882.00,344908.00,4591.00
814,22-01-2022,Jharkhand,417403.00,23770.00,388389.00,5244.00
815,22-01-2022,Karnataka,3425002.00,323173.00,3063292.00,38537.00
816,22-01-2022,Kerala,5552512.00,224258.00,5276647.00,51607.00
817,22-01-2022,Ladakh,24213.00,1101.00,22890.00,222.00
818,22-01-2022,Lakshadweep,10702.00,239.00,10412.00,51.00
819,22-01-2022,Madhya Pradesh,871632.00,55085.00,805990.00,10557.00
820,22-01-2022,Maharashtra,7420027.00,268181.00,7009823.00,142023.00
821,22-01-2022,Manipur,129257.00,2860.00,124378.00,2019.00
822,22-01-2022,Meghalaya,87735.00,1782.00,84458.00,1495.00
823,22-01-2022,Mizoram,158368.00,9608.00,148182.00,578.00
824,22-01-2022,Nagaland,33357.00,602.00,32050.00,705.00
825,22-01-2022,Odisha,1187295.00,79365.00,1099423.00,8507.00
826,22-01-2022,Puducherry,147870.00,14122.00,131850.00,1898.00
827,22-01-2022,Punjab,700222.00,48183.00,635126.00,16913.00
828,22-01-2022,Rajasthan,1100961.00,84787.00,1007115.00,9059.00
829,22-01-2022,Sikkim,36421.00,2457.00,33545.00,419.00
830,22-01-2022,Tamil Nadu,3072666.00,187358.00,2848163.00,37145.00
831,22-01-2022,Telangana,726819.00,29127.00,693623.00,4069.00
832,22-01-2022,Tripura,97376.00,8196.00,88316.00,864.00
833,22-01-2022,Uttar Pradesh,1916616.00,95866.00,1797728.00,23022.00
834,22-01-2022,Uttarakhand,391915.00,26950.00,357497.00,7468.00
835,22-01-2022,West Bengal,1949074.00,134816.00,1793993.00,20265.00
836,22-01-2022,World,344264724.00,,,5579062.00
837,23-01-2022,India,39237264.00,2187205.00,36560650.00,489409.00
838,23-01-2022,Andaman and Nicobar Islands,9277.00,564.00,8584.00,129.00
839,23-01-2022,Andhra Pradesh,2166194.00,73143.00,2078513.00,14538.00
840,23-01-2022,Arunachal Pradesh,59162.00,2890.00,55990.00,282.00
841,23-01-2022,Assam,690534.00,49017.00,635229.00,6288.00
842,23-01-2022,Bihar,808754.00,19579.00,776992.00,12183.00
843,23-01-2022,Chandigarh,84884.00,8614.00,75170.00,1100.00
844,23-01-2022,Chhattisgarh,1091868.00,31181.00,1046971.00,13716.00
845,23-01-2022,Dadra and Nagar Haveli and Daman and Diu,11172.00,238.00,10930.00,4.00
846,23-01-2022,Delhi,1782514.00,58593.00,1698335.00,25586.00
847,23-01-2022,Goa,227856.00,21383.00,202871.00,3602.00
848,23-01-2022,Gujarat,1045938.00,129875.00,905833.00,10230.00
849,23-01-2022,Haryana,901303.00,57955.00,833183.00,10165.00
850,23-01-2022,Himachal Pradesh,259566.00,17295.00,238340.00,3931.00
851,23-01-2022,Jammu and Kashmir,390949.00,39113.00,347238.00,4598.00
852,23-01-2022,Jharkhand,419158.00,21628.00,392277.00,5253.00
853,23-01-2022,Karnataka,3467472.00,330477.00,3098432.00,38563.00
854,23-01-2022,Kerala,5597648.00,247938.00,5297971.00,51739.00
855,23-01-2022,Ladakh,24496.00,1275.00,22999.00,222.00
856,23-01-2022,Lakshadweep,10743.00,258.00,10434.00,51.00
857,23-01-2022,Madhya Pradesh,882906.00,61388.00,810956.00,10562.00
858,23-01-2022,Maharashtra,7466420.00,283731.00,7040618.00,142071.00
859,23-01-2022,Manipur,129661.00,3139.00,124500.00,2022.00
860,23-01-2022,Meghalaya,88141.00,2002.00,84643.00,1496.00
861,23-01-2022,Mizoram,159653.00,9845.00,149227.00,581.00
862,23-01-2022,Nagaland,33478.00,642.00,32131.00,705.00
863,23-01-2022,Odisha,1196140.00,76859.00,1110767.00,8514.00
864,23-01-2022,Puducherry,150316.00,15068.00,133347.00,1901.00
865,23-01-2022,Punjab,707847.00,48564.00,642335.00,16948.00
866,23-01-2022,Rajasthan,1115790.00,89233.00,1017481.00,9076.00
867,23-01-2022,Sikkim,36765.00,2473.00,33871.00,421.00
868,23-01-2022,Tamil Nadu,3103410.00,194697.00,2871535.00,37178.00
869,23-01-2022,Telangana,731212.00,31199.00,695942.00,4071.00
870,23-01-2022,Tripura,97933.00,8143.00,88922.00,868.00
871,23-01-2022,Uttar Pradesh,1933165.00,96642.00,1813485.00,23038.00
872,23-01-2022,Uttarakhand,396674.00,28907.00,360292.00,7475.00
873,23-01-2022,West Bengal,1958265.00,123657.00,1814306.00,20302.00
874,23-01-2022,World,346741628.00,,,5584374.00
875,24-01-2022,India,39543328.00,2249335.00,36804145.00,489848.00
876,24-01-2022,Andaman and Nicobar Islands,9366.00,603.00,8634.00,129.00
877,24-01-2022,Andhra Pradesh,2180634.00,83610.00,2082482.00,14542.00
878,24-01-2022,Arunachal Pradesh,59404.00,2934.00,56188.00,282.00
879,24-01-2022,Assam,692811.00,45163.00,641347.00,6301.00
880,24-01-2022,Bihar,811522.00,17849.00,781488.00,12185.00
886,24-01-2022,Gujarat,1062555.00,134837.00,917469.00,10249.00
887,24-01-2022,Haryana,908819.00,57776.00,840866.00,10177.00
888,24-01-2022,Himachal Pradesh,260321.00,16821.00,239567.00,3933.00
889,24-01-2022,Jammu and Kashmir,397202.00,42866.00,349731.00,4605.00
890,24-01-2022,Jharkhand,420427.00,19466.00,395700.00,5261.00
891,24-01-2022,Karnataka,3517682.00,357826.00,3121274.00,38582.00
892,24-01-2022,Kerala,5643097.00,265349.00,5325932.00,51816.00
893,24-01-2022,Ladakh,24655.00,1255.00,23178.00,222.00
894,24-01-2022,Lakshadweep,10771.00,264.00,10456.00,51.00
895,24-01-2022,Madhya Pradesh,894159.00,67136.00,816453.00,10570.00
896,24-01-2022,Maharashtra,7507225.00,297115.00,7067995.00,142115.00
897,24-01-2022,Manipur,130072.00,3413.00,124634.00,2025.00
898,24-01-2022,Meghalaya,88459.00,2121.00,84841.00,1497.00
899,24-01-2022,Mizoram,160148.00,9468.00,150099.00,581.00
900,24-01-2022,Nagaland,33585.00,685.00,32195.00,705.00
901,24-01-2022,Odisha,1204660.00,74532.00,1121608.00,8520.00
902,24-01-2022,Puducherry,152213.00,15696.00,134611.00,1906.00
903,24-01-2022,Punjab,713445.00,46472.00,649995.00,16978.00
904,24-01-2022,Rajasthan,1129902.00,93442.00,1027365.00,9095.00
905,24-01-2022,Sikkim,36981.00,2348.00,34211.00,422.00
906,24-01-2022,Tamil Nadu,3133990.00,200954.00,2895818.00,37218.00
907,24-01-2022,Telangana,734815.00,32094.00,698649.00,4072.00
908,24-01-2022,Tripura,98195.00,7745.00,89578.00,872.00
909,24-01-2022,Uttar Pradesh,1946819.00,93757.00,1830006.00,23056.00
910,24-01-2022,Uttarakhand,400401.00,31310.00,361611.00,7480.00
911,24-01-2022,West Bengal,1965245.00,110183.00,1834724.00,20338.00
912,24-01-2022,World,349641119.00,,,5592266.00
913,25-01-2022,India,39799202.00,2236842.00,37071898.00,490462.00
914,25-01-2022,Andaman and Nicobar Islands,9452.00,598.00,8725.00,129.00
915,25-01-2022,Andhra Pradesh,2195136.00,93305.00,2087282.00,14549.00
916,25-01-2022,Arunachal Pradesh,60072.00,3313.00,56476.00,283.00
917,25-01-2022,Assam,698713.00,45422.00,646972.00,6319.00
918,25-01-2022,Bihar,813343.00,14833.00,786317.00,12193.00
919,25-01-2022,Chandigarh,86260.00,7768.00,77389.00,1103.00
920,25-01-2022,Chhattisgarh,1100218.00,31074.00,1055398.00,13746.00
921,25-01-2022,Dadra and Nagar Haveli and Daman and Diu,11214.00,208.00,11002.00,4.00
922,25-01-2022,Delhi,1797471.00,45140.00,1726681.00,25650.00
923,25-01-2022,Goa,230825.00,18933.00,208277.00,3615.00
924,25-01-2022,Gujarat,1076360.00,135148.00,930938.00,10274.00
925,25-01-2022,Haryana,914826.00,51887.00,852745.00,10194.00
926,25-01-2022,Himachal Pradesh,262087.00,15541.00,242602.00,3944.00
927,25-01-2022,Jammu and Kashmir,402596.00,44609.00,353374.00,4613.00
928,25-01-2022,Jharkhand,421838.00,17457.00,399109.00,5272.00
929,25-01-2022,Karnataka,3564108.00,362517.00,3162977.00,38614.00
930,25-01-2022,Kerala,5669611.00,260982.00,5356642.00,51987.00
931,25-01-2022,Ladakh,24818.00,1244.00,23352.00,222.00
932,25-01-2022,Lakshadweep,10812.00,253.00,10507.00,52.00
933,25-01-2022,Madhya Pradesh,904744.00,69893.00,824275.00,10576.00
934,25-01-2022,Maharashtra,7535511.00,303424.00,7089936.00,142151.00
935,25-01-2022,Manipur,130490.00,3450.00,125013.00,2027.00
936,25-01-2022,Meghalaya,88764.00,2257.00,85009.00,1498.00
937,25-01-2022,Mizoram,162371.00,10704.00,151081.00,586.00
938,25-01-2022,Nagaland,33654.00,693.00,32254.00,707.00
939,25-01-2022,Odisha,1211951.00,71509.00,1131917.00,8525.00
940,25-01-2022,Puducherry,153343.00,15652.00,135783.00,1908.00
941,25-01-2022,Punjab,719142.00,45645.00,656474.00,17023.00
942,25-01-2022,Rajasthan,1139382.00,93502.00,1036762.00,9118.00
943,25-01-2022,Sikkim,37096.00,2107.00,34566.00,423.00
944,25-01-2022,Tamil Nadu,3164205.00,206484.00,2920457.00,37264.00
945,25-01-2022,Telangana,738795.00,33673.00,701047.00,4075.00
946,25-01-2022,Tripura,98899.00,7878.00,90142.00,879.00
947,25-01-2022,Uttar Pradesh,1957839.00,93924.00,1840842.00,23073.00
948,25-01-2022,Uttarakhand,403465.00,31280.00,364694.00,7491.00
949,25-01-2022,West Bengal,1969791.00,94535.00,1854881.00,20375.00
950,25-01-2022,World,353106672.00,,,5601069.00
951,26-01-2022,India,40085116.00,2222941.00,37370971.00,491204.00
952,26-01-2022,Andaman and Nicobar Islands,9522.00,574.00,8819.00,129.00
953,26-01-2022,Andhra Pradesh,2208955.00,101396.00,2092998.00,14561.00
954,26-01-2022,Arunachal Pradesh,60598.00,3463.00,56851.00,284.00
955,26-01-2022,Assam,702902.00,42845.00,653719.00,6338.00
956,26-01-2022,Bihar,815705.00,14771.00,788737.00,12197.00
957,26-01-2022,Chandigarh,86800.00,7033.00,78664.00,1103.00
958,26-01-2022,Chhattisgarh,1105132.00,30254.00,1061109.00,13769.00
959,26-01-2022,Dadra and Nagar Haveli and Daman and Diu,11231.00,198.00,11029.00,4.00
960,26-01-2022,Delhi,1803499.00,42010.00,1735808.00,25681.00
961,26-01-2022,Goa,232619.00,18197.00,210799.00,3623.00
962,26-01-2022,Gujarat,1092968.00,134261.00,948405.00,10302.00
963,26-01-2022,Haryana,920855.00,42815.00,867828.00,10212.00
964,26-01-2022,Himachal Pradesh,263113.00,13260.00,245900.00,3953.00
965,26-01-2022,Jammu and Kashmir,409166.00,47376.00,357163.00,4627.00
966,26-01-2022,Jharkhand,423328.00,15825.00,402222.00,5281.00
967,26-01-2022,Karnataka,3605508.00,350772.00,3216070.00,38666.00
968,26-01-2022,Kerala,5725086.00,286000.00,5386868.00,52218.00
969,26-01-2022,Ladakh,25036.00,1317.00,23496.00,223.00
970,26-01-2022,Lakshadweep,10866.00,275.00,10539.00,52.00
971,26-01-2022,Madhya Pradesh,914195.00,70870.00,832742.00,10583.00
972,26-01-2022,Maharashtra,7569425.00,306752.00,7120436.00,142237.00
973,26-01-2022,Manipur,130951.00,3599.00,125321.00,2031.00
974,26-01-2022,Meghalaya,89161.00,2360.00,85302.00,1499.00
975,26-01-2022,Mizoram,164128.00,11804.00,151734.00,590.00
976,26-01-2022,Nagaland,33818.00,775.00,32335.00,708.00
977,26-01-2022,Odisha,1217842.00,67149.00,1142161.00,8532.00
978,26-01-2022,Puducherry,155254.00,16394.00,136948.00,1912.00
979,26-01-2022,Punjab,723052.00,42589.00,663404.00,17059.00
980,26-01-2022,Rajasthan,1149153.00,92692.00,1047321.00,9140.00
981,26-01-2022,Sikkim,37333.00,2082.00,34827.00,424.00
982,26-01-2022,Tamil Nadu,3194260.00,211270.00,2945678.00,37312.00
983,26-01-2022,Telangana,743354.00,36269.00,703008.00,4077.00
984,26-01-2022,Tripura,99290.00,7727.00,90682.00,881.00
985,26-01-2022,Uttar Pradesh,1969368.00,86563.00,1859717.00,23088.00
986,26-01-2022,Uttarakhand,407358.00,31236.00,368625.00,7497.00
987,26-01-2022,West Bengal,1974285.00,80168.00,1873706.00,20411.00
988,26-01-2022,World,356955803.00,,,5610291.00
989,27-01-2022,India,40371500.00,2202472.00,37677328.00,491700.00
990,27-01-2022,Andaman and Nicobar Islands,9605.00,545.00,8931.00,129.00
991,27-01-2022,Andhra Pradesh,2222573.00,106318.00,2101685.00,14570.00
992,27-01-2022,Arunachal Pradesh,60792.00,3309.00,57199.00,284.00
993,27-01-2022,Assam,704853.00,37410.00,661084.00,6359.00
994,27-01-2022,Bihar,817825.00,12597.00,793024.00,12204.00
995,27-01-2022,Chandigarh,87418.00,6149.00,80164.00,1105.00
996,27-01-2022,Chhattisgarh,1108450.00,29180.00,1065491.00,13779.00
997,27-01-2022,Dadra and Nagar Haveli and Daman and Diu,11250.00,175.00,11071.00,4.00
998,27-01-2022,Delhi,1810997.00,38315.00,1746972.00,25710.00
999,27-01-2022,Goa,234084.00,15719.00,214735.00,3630.00
1000,27-01-2022,Gujarat,1107749.00,128192.00,969234.00,10323.00
1001,27-01-2022,Haryana,927206.00,39588.00,877399.00,10219.00
1002,27-01-2022,Himachal Pradesh,263914.00,11141.00,248812.00,3961.00
1003,27-01-2022,Jammu and Kashmir,414772.00,47969.00,362168.00,4635.00
1004,27-01-2022,Jharkhand,424337.00,13908.00,405143.00,5286.00
1005,27-01-2022,Karnataka,3654413.00,357939.00,3257769.00,38705.00
1006,27-01-2022,Kerala,5774857.00,301269.00,5421307.00,52281.00
1007,27-01-2022,Ladakh,25215.00,1308.00,23684.00,223.00
1008,27-01-2022,Lakshadweep,10898.00,267.00,10579.00,52.00
1009,27-01-2022,Madhya Pradesh,924161.00,72224.00,841346.00,10591.00
1010,27-01-2022,Maharashtra,7605181.00,302572.00,7160293.00,142316.00
1011,27-01-2022,Manipur,131339.00,3744.00,125561.00,2034.00
1012,27-01-2022,Meghalaya,89553.00,2494.00,85556.00,1503.00
1013,27-01-2022,Mizoram,165661.00,12703.00,152367.00,591.00
1014,27-01-2022,Nagaland,33948.00,828.00,32412.00,708.00
1015,27-01-2022,Odisha,1225268.00,64487.00,1152239.00,8542.00
1016,27-01-2022,Puducherry,156758.00,16298.00,138545.00,1915.00
1017,27-01-2022,Punjab,728042.00,40319.00,670642.00,17081.00
1018,27-01-2022,Rajasthan,1162202.00,94148.00,1058893.00,9161.00
1019,27-01-2022,Sikkim,37539.00,1928.00,35186.00,425.00
1020,27-01-2022,Tamil Nadu,3224236.00,213692.00,2973185.00,37359.00
1021,27-01-2022,Telangana,747155.00,38023.00,705054.00,4078.00
1022,27-01-2022,Tripura,99494.00,7108.00,91501.00,885.00
1023,27-01-2022,Uttar Pradesh,1980239.00,80342.00,1876791.00,23106.00
1024,27-01-2022,Uttarakhand,410262.00,32895.00,369866.00,7501.00
1025,27-01-2022,West Bengal,1979254.00,67369.00,1891440.00,20445.00
1026,27-01-2022,World,360869712.00,,,5621143.00
1027,28-01-2022,India,40622709.00,2105353.00,38024771.00,492585.00
1028,28-01-2022,Andaman and Nicobar Islands,9624.00,504.00,8991.00,129.00
1029,28-01-2022,Andhra Pradesh,2236047.00,109493.00,2111975.00,14579.00
1030,28-01-2022,Arunachal Pradesh,61247.00,3332.00,57630.00,285.00
1031,28-01-2022,Assam,708530.00,36522.00,665629.00,6379.00
1032,28-01-2022,Bihar,818859.00,10322.00,796332.00,12205.00
1033,28-01-2022,Chandigarh,87983.00,5420.00,81455.00,1108.00
1034,28-01-2022,Chhattisgarh,1113095.00,27290.00,1072007.00,13798.00
1035,28-01-2022,Dadra and Nagar Haveli and Daman and Diu,11261.00,151.00,11106.00,4.00
1036,28-01-2022,Delhi,1815288.00,33175.00,1756369.00,25744.00
1037,28-01-2022,Goa,235039.00,13269.00,218125.00,3645.00
1038,28-01-2022,Gujarat,1120660.00,117884.00,992431.00,10345.00
1039,28-01-2022,Haryana,932976.00,35581.00,887158.00,10237.00
1040,28-01-2022,Himachal Pradesh,265734.00,10336.00,251430.00,3968.00
1041,28-01-2022,Jammu and Kashmir,419731.00,46657.00,368432.00,4642.00
1042,28-01-2022,Jharkhand,425229.00,12076.00,407862.00,5291.00
1043,28-01-2022,Karnataka,3692496.00,328741.00,3325001.00,38754.00
1044,28-01-2022,Kerala,5826596.00,309944.00,5463960.00,52692.00
1045,28-01-2022,Ladakh,25348.00,1250.00,23875.00,223.00
1046,28-01-2022,Lakshadweep,10944.00,280.00,10612.00,52.00
1047,28-01-2022,Madhya Pradesh,933693.00,71203.00,851893.00,10597.00
1048,28-01-2022,Maharashtra,7630606.00,291247.00,7197001.00,142358.00
1049,28-01-2022,Manipur,131704.00,3760.00,125908.00,2036.00
1050,28-01-2022,Meghalaya,89841.00,2415.00,85917.00,1509.00
1051,28-01-2022,Mizoram,167725.00,13721.00,153413.00,591.00
1052,28-01-2022,Nagaland,34059.00,850.00,32500.00,709.00
1053,28-01-2022,Odisha,1231169.00,59223.00,1163396.00,8550.00
1054,28-01-2022,Puducherry,157698.00,15751.00,140031.00,1916.00
1055,28-01-2022,Punjab,732135.00,36941.00,678065.00,17129.00
1056,28-01-2022,Rajasthan,1171429.00,87268.00,1074980.00,9181.00
1057,28-01-2022,Sikkim,37651.00,1622.00,35602.00,427.00
1058,28-01-2022,Tamil Nadu,3252751.00,213534.00,3001805.00,37412.00
1059,28-01-2022,Telangana,751099.00,39520.00,707498.00,4081.00
1060,28-01-2022,Tripura,99804.00,6631.00,92284.00,889.00
1061,28-01-2022,Uttar Pradesh,1989095.00,72393.00,1893577.00,23125.00
1062,28-01-2022,Uttarakhand,412701.00,31322.00,373865.00,7514.00
1063,28-01-2022,West Bengal,1982862.00,55725.00,1906656.00,20481.00
1064,28-01-2022,World,364191494.00,,,5631457.00
1065,29-01-2022,India,40858241.00,2004333.00,38360710.00,493198.00
1066,29-01-2022,Andaman and Nicobar Islands,9690.00,475.00,9086.00,129.00
1067,29-01-2022,Andhra Pradesh,2248608.00,113300.00,2120717.00,14591.00
1068,29-01-2022,Arunachal Pradesh,61627.00,3197.00,58145.00,285.00
1069,29-01-2022,Assam,711391.00,33360.00,671631.00,6400.00
1070,29-01-2022,Bihar,820513.00,8994.00,799308.00,12211.00
1071,29-01-2022,Chandigarh,88382.00,4647.00,82623.00,1112.00
1072,29-01-2022,Chhattisgarh,1117014.00,26123.00,1077082.00,13809.00
1073,29-01-2022,Dadra and Nagar Haveli and Daman and Diu,11273.00,129.00,11140.00,4.00
1074,29-01-2022,Delhi,1819332.00,29152.00,1764411.00,25769.00
1075,29-01-2022,Goa,236361.00,11903.00,220793.00,3665.00
1076,29-01-2022,Gujarat,1132791.00,107915.00,1014501.00,10375.00
1077,29-01-2022,Haryana,937606.00,32011.00,895339.00,10256.00
1078,29-01-2022,Himachal Pradesh,267577.00,9752.00,253847.00,3978.00
1079,29-01-2022,Jammu and Kashmir,424085.00,45156.00,374282.00,4647.00
1080,29-01-2022,Jharkhand,426141.00,10383.00,410461.00,5297.00
1081,29-01-2022,Karnataka,3723694.00,288797.00,3396093.00,38804.00
1082,29-01-2022,Kerala,5881133.00,334162.00,5494185.00,52786.00
1083,29-01-2022,Ladakh,25536.00,1295.00,24018.00,223.00
1084,29-01-2022,Lakshadweep,10989.00,278.00,10659.00,52.00
1085,29-01-2022,Madhya Pradesh,941456.00,67945.00,862909.00,10602.00
1086,29-01-2022,Maharashtra,7655554.00,270444.00,7242649.00,142461.00
1087,29-01-2022,Manipur,132156.00,3804.00,126315.00,2037.00
1088,29-01-2022,Meghalaya,90202.00,2422.00,86265.00,1515.00
1089,29-01-2022,Mizoram,169868.00,14608.00,154663.00,597.00
1090,29-01-2022,Nagaland,34189.00,902.00,32574.00,713.00
1091,29-01-2022,Odisha,1236226.00,53759.00,1173907.00,8560.00
1092,29-01-2022,Puducherry,158969.00,14293.00,142755.00,1921.00
1093,29-01-2022,Punjab,735139.00,33036.00,684944.00,17159.00
1094,29-01-2022,Rajasthan,1179554.00,80488.00,1089864.00,9202.00
1095,29-01-2022,Sikkim,37816.00,1450.00,35938.00,428.00
1096,29-01-2022,Tamil Nadu,3279284.00,211863.00,3029961.00,37460.00
1097,29-01-2022,Telangana,754976.00,40414.00,710479.00,4083.00
1098,29-01-2022,Tripura,99956.00,5798.00,93266.00,892.00
1099,29-01-2022,Uttar Pradesh,1996972.00,65263.00,1908570.00,23139.00
1100,29-01-2022,Uttarakhand,415514.00,31086.00,376907.00,7521.00
1101,29-01-2022,West Bengal,1986667.00,45729.00,1920423.00,20515.00
1102,29-01-2022,World,367831410.00,,,5642693.00
1103,30-01-2022,India,41092522.00,1884563.00,38713494.00,494465.00
1104,30-01-2022,Andaman and Nicobar Islands,9743.00,449.00,9165.00,129.00
1105,30-01-2022,Andhra Pradesh,2260181.00,115425.00,2130162.00,14594.00
1106,30-01-2022,Arunachal Pradesh,61953.00,3143.00,58524.00,286.00
1107,30-01-2022,Assam,713685.00,30135.00,677128.00,6422.00
1108,30-01-2022,Bihar,821815.00,7713.00,801885.00,12217.00
1109,30-01-2022,Chandigarh,88703.00,3819.00,83769.00,1115.00
1110,30-01-2022,Chhattisgarh,1120797.00,25115.00,1081858.00,13824.00
1111,30-01-2022,Dadra and Nagar Haveli and Daman and Diu,11291.00,117.00,11170.00,4.00
1112,30-01-2022,Delhi,1823815.00,24800.00,1773218.00,25797.00
1113,30-01-2022,Goa,237580.00,10421.00,223484.00,3675.00
1114,30-01-2022,Gujarat,1144585.00,98021.00,1036156.00,10408.00
1115,30-01-2022,Haryana,942051.00,30220.00,901562.00,10269.00
1116,30-01-2022,Himachal Pradesh,269291.00,9453.00,255852.00,3986.00
1117,30-01-2022,Jammu and Kashmir,428260.00,42219.00,381389.00,4652.00
1118,30-01-2022,Jharkhand,427179.00,7743.00,414136.00,5300.00
1119,30-01-2022,Karnataka,3757031.00,252162.00,3465995.00,38874.00
1120,30-01-2022,Kerala,5931945.00,336546.00,5541834.00,53565.00
1121,30-01-2022,Ladakh,25763.00,1261.00,24278.00,224.00
1122,30-01-2022,Lakshadweep,11032.00,293.00,10687.00,52.00
1123,30-01-2022,Madhya Pradesh,950134.00,66042.00,873485.00,10607.00
1124,30-01-2022,Maharashtra,7683525.00,248212.00,7292791.00,142522.00
1125,30-01-2022,Manipur,132581.00,3934.00,126609.00,2038.00
1126,30-01-2022,Meghalaya,90522.00,2419.00,86585.00,1518.00
1127,30-01-2022,Mizoram,171686.00,14811.00,156274.00,601.00
1128,30-01-2022,Nagaland,34276.00,907.00,32654.00,715.00
1129,30-01-2022,Odisha,1241068.00,48319.00,1184174.00,8575.00
1130,30-01-2022,Puducherry,159824.00,12542.00,145359.00,1923.00
1131,30-01-2022,Punjab,738405.00,29466.00,691749.00,17190.00
1132,30-01-2022,Rajasthan,1189991.00,74849.00,1105918.00,9224.00
1133,30-01-2022,Sikkim,37972.00,1315.00,36229.00,428.00
